LedgerLineId,PostingDate,FinancialMonth,CostCentreCode,AccountCode,AccountDescription,SpendType,AmountGBP,Description,SourceDocumentRef
LW-00004027,2026-01-06,2026-01,CC-DEN-115,7200,Equipment,non-pay,387.4,Demo posting Equipment,DEMO-INV-17155
LW-00004028,2026-01-31,2026-01,CC-URG-401,6200,Bank staff,pay,993.37,Demo posting Bank staff,DEMO-INV-20820
LW-00004029,2026-01-05,2026-01,CC-CORP-900,6100,Agency nursing,pay,1809.11,Demo posting Agency nursing,DEMO-INV-29858
LW-00004030,2026-01-25,2026-01,CC-MH-210,7100,Medical supplies,non-pay,51.16,Demo posting Medical supplies,DEMO-INV-61549
LW-00004031,2026-01-21,2026-01,CC-URG-401,7100,Medical supplies,non-pay,1508.55,Demo posting Medical supplies,DEMO-INV-30352
LW-00004032,2026-01-18,2026-01,CC-DEN-115,6100,Agency nursing,pay,1522.08,Demo posting Agency nursing,DEMO-INV-83590
LW-00004033,2026-01-02,2026-01,CC-URG-401,6200,Bank staff,pay,1308.2,Demo posting Bank staff,DEMO-INV-43936
LW-00004034,2026-01-08,2026-01,CC-CORP-900,7100,Medical supplies,non-pay,811.9,Demo posting Medical supplies,DEMO-INV-71410
LW-00004035,2026-01-03,2026-01,CC-MH-210,7100,Medical supplies,non-pay,832.43,Demo posting Medical supplies,DEMO-INV-52955
LW-00004036,2026-01-27,2026-01,CC-URG-401,6200,Bank staff,pay,258.01,Demo posting Bank staff,DEMO-INV-70986
LW-00004037,2026-01-30,2026-01,CC-MH-210,7100,Medical supplies,non-pay,1163.74,Demo posting Medical supplies,DEMO-INV-62207
LW-00004038,2026-01-04,2026-01,CC-PAL-330,6200,Bank staff,pay,773.28,Demo posting Bank staff,DEMO-INV-22867
LW-00004039,2026-01-24,2026-01,CC-URG-401,6200,Bank staff,pay,1613.91,Demo posting Bank staff,DEMO-INV-78380
LW-00004040,2026-01-10,2026-01,CC-DEN-115,7200,Equipment,non-pay,982.32,Demo posting Equipment,DEMO-INV-55258
LW-00004041,2026-01-12,2026-01,CC-URG-401,7200,Equipment,non-pay,1419.32,Demo posting Equipment,DEMO-INV-16830
LW-00004042,2026-01-01,2026-01,CC-CORP-900,7100,Medical supplies,non-pay,1143.85,Demo posting Medical supplies,DEMO-INV-83747
LW-00004043,2026-01-15,2026-01,CC-MH-210,7100,Medical supplies,non-pay,1446.3,Demo posting Medical supplies,DEMO-INV-13436
LW-00004044,2026-01-01,2026-01,CC-URG-401,6200,Bank staff,pay,1445.55,Demo posting Bank staff,DEMO-INV-62015
LW-00004045,2026-01-26,2026-01,CC-DEN-115,7100,Medical supplies,non-pay,1726.53,Demo posting Medical supplies,DEMO-INV-24093
LW-00004046,2026-01-11,2026-01,CC-URG-401,6200,Bank staff,pay,471.27,Demo posting Bank staff,DEMO-INV-23952
LW-00004047,2026-01-30,2026-01,CC-CORP-900,7200,Equipment,non-pay,745.83,Demo posting Equipment,DEMO-INV-59590
LW-00004048,2026-01-21,2026-01,CC-CORP-900,7100,Medical supplies,non-pay,2451.8,Demo posting Medical supplies,DEMO-INV-42997
LW-00004049,2026-01-24,2026-01,CC-MH-210,7100,Medical supplies,non-pay,1801.14,Demo posting Medical supplies,DEMO-INV-54729
LW-00004050,2026-01-22,2026-01,CC-DEN-115,7100,Medical supplies,non-pay,2364.05,Demo posting Medical supplies,DEMO-INV-42743
LW-00004051,2026-01-30,2026-01,CC-CORP-900,7200,Equipment,non-pay,949.68,Demo posting Equipment,DEMO-INV-83284
LW-00004052,2026-01-14,2026-01,CC-MH-210,7100,Medical supplies,non-pay,731.04,Demo posting Medical supplies,DEMO-INV-51117
LW-00004053,2026-01-03,2026-01,CC-PAL-330,7200,Equipment,non-pay,1120.55,Demo posting Equipment,DEMO-INV-23495
LW-00004054,2026-01-18,2026-01,CC-CORP-900,6200,Bank staff,pay,224.58,Demo posting Bank staff,DEMO-INV-73234
LW-00004055,2026-01-30,2026-01,CC-PAL-330,6200,Bank staff,pay,1430.33,Demo posting Bank staff,DEMO-INV-58988
LW-00004056,2026-01-31,2026-01,CC-CORP-900,7100,Medical supplies,non-pay,1525.02,Demo posting Medical supplies,DEMO-INV-40662
LW-00004057,2026-01-16,2026-01,CC-DEN-115,7100,Medical supplies,non-pay,1659.54,Demo posting Medical supplies,DEMO-INV-37598
LW-00004058,2026-01-08,2026-01,CC-DEN-115,6100,Agency nursing,pay,2330.12,Demo posting Agency nursing,DEMO-INV-56014
LW-00004059,2026-01-14,2026-01,CC-DEN-115,6100,Agency nursing,pay,2248.26,Demo posting Agency nursing,DEMO-INV-77230
LW-00004060,2026-01-05,2026-01,CC-PAL-330,6100,Agency nursing,pay,473.18,Demo posting Agency nursing,DEMO-INV-18896
LW-00004061,2026-01-14,2026-01,CC-PAL-330,6200,Bank staff,pay,1626.24,Demo posting Bank staff,DEMO-INV-17011
LW-00004062,2026-01-13,2026-01,CC-PAL-330,6200,Bank staff,pay,245.61,Demo posting Bank staff,DEMO-INV-61765
LW-00004063,2026-01-29,2026-01,CC-PAL-330,6200,Bank staff,pay,2427.2,Demo posting Bank staff,DEMO-INV-77877
LW-00004064,2026-01-09,2026-01,CC-PAL-330,6100,Agency nursing,pay,2047.76,Demo posting Agency nursing,DEMO-INV-37603
LW-00004065,2026-01-21,2026-01,CC-DEN-115,7200,Equipment,non-pay,1603.78,Demo posting Equipment,DEMO-INV-53655
LW-00004066,2026-01-06,2026-01,CC-CORP-900,7100,Medical supplies,non-pay,1866.28,Demo posting Medical supplies,DEMO-INV-27262
LW-00004067,2026-01-06,2026-01,CC-CORP-900,6200,Bank staff,pay,1291.26,Demo posting Bank staff,DEMO-INV-61125
LW-00004068,2026-01-25,2026-01,CC-DEN-115,6100,Agency nursing,pay,1118.44,Demo posting Agency nursing,DEMO-INV-69844
LW-00004069,2026-01-27,2026-01,CC-DEN-115,6100,Agency nursing,pay,613.12,Demo posting Agency nursing,DEMO-INV-34977
LW-00004070,2026-01-22,2026-01,CC-URG-401,6200,Bank staff,pay,951.56,Demo posting Bank staff,DEMO-INV-62551
LW-00004071,2026-01-28,2026-01,CC-MH-210,6100,Agency nursing,pay,2312.22,Demo posting Agency nursing,DEMO-INV-62193
LW-00004072,2026-01-13,2026-01,CC-URG-401,6100,Agency nursing,pay,426.53,Demo posting Agency nursing,DEMO-INV-15704
LW-00004073,2026-01-30,2026-01,CC-MH-210,7200,Equipment,non-pay,428.49,Demo posting Equipment,DEMO-INV-75833
LW-00004074,2026-02-13,2026-02,CC-DEN-115,7200,Equipment,non-pay,131.54,Demo posting Equipment,DEMO-INV-99225
LW-00004075,2026-02-18,2026-02,CC-MH-210,7100,Medical supplies,non-pay,946.53,Demo posting Medical supplies,DEMO-INV-98544
LW-00004076,2026-02-03,2026-02,CC-URG-401,7100,Medical supplies,non-pay,2107.21,Demo posting Medical supplies,DEMO-INV-78130
LW-00004077,2026-02-12,2026-02,CC-MH-210,7100,Medical supplies,non-pay,1019.15,Demo posting Medical supplies,DEMO-INV-84995
LW-00004078,2026-02-22,2026-02,CC-DEN-115,6200,Bank staff,pay,358.31,Demo posting Bank staff,DEMO-INV-66945
LW-00004079,2026-02-24,2026-02,CC-MH-210,6200,Bank staff,pay,1070.7,Demo posting Bank staff,DEMO-INV-36135
LW-00004080,2026-02-17,2026-02,CC-PAL-330,7200,Equipment,non-pay,213.73,Demo posting Equipment,DEMO-INV-85513
LW-00004081,2026-02-18,2026-02,CC-URG-401,6200,Bank staff,pay,458.09,Demo posting Bank staff,DEMO-INV-80509
LW-00004082,2026-02-17,2026-02,CC-DEN-115,7200,Equipment,non-pay,1833.2,Demo posting Equipment,DEMO-INV-25288
LW-00004083,2026-02-16,2026-02,CC-URG-401,6200,Bank staff,pay,343.61,Demo posting Bank staff,DEMO-INV-46868
LW-00004084,2026-02-21,2026-02,CC-DEN-115,6100,Agency nursing,pay,2075.38,Demo posting Agency nursing,DEMO-INV-82134
LW-00004085,2026-02-15,2026-02,CC-URG-401,6100,Agency nursing,pay,797.0663999999999,Demo posting Agency nursing,DEMO-INV-67671
LW-00004086,2026-02-11,2026-02,CC-MH-210,6100,Agency nursing,pay,2332.45,Demo posting Agency nursing,DEMO-INV-57580
LW-00004087,2026-02-15,2026-02,CC-MH-210,6100,Agency nursing,pay,1160.54,Demo posting Agency nursing,DEMO-INV-15140
LW-00004088,2026-02-25,2026-02,CC-MH-210,7100,Medical supplies,non-pay,1902.61,Demo posting Medical supplies,DEMO-INV-53286
LW-00004089,2026-02-27,2026-02,CC-DEN-115,7200,Equipment,non-pay,788.29,Demo posting Equipment,DEMO-INV-88081
LW-00004090,2026-02-20,2026-02,CC-PAL-330,6200,Bank staff,pay,199.9,Demo posting Bank staff,DEMO-INV-38752
LW-00004091,2026-02-10,2026-02,CC-URG-401,6200,Bank staff,pay,253.19,Demo posting Bank staff,DEMO-INV-95936
LW-00004092,2026-02-12,2026-02,CC-PAL-330,7200,Equipment,non-pay,245.46,Demo posting Equipment,DEMO-INV-30341
LW-00004093,2026-02-16,2026-02,CC-DEN-115,6200,Bank staff,pay,848.58,Demo posting Bank staff,DEMO-INV-56335
LW-00004094,2026-02-16,2026-02,CC-URG-401,7200,Equipment,non-pay,671.91,Demo posting Equipment,DEMO-INV-81367
LW-00004095,2026-02-11,2026-02,CC-CORP-900,7100,Medical supplies,non-pay,916.29,Demo posting Medical supplies,DEMO-INV-87606
LW-00004096,2026-02-22,2026-02,CC-DEN-115,7200,Equipment,non-pay,1345.88,Demo posting Equipment,DEMO-INV-30474
LW-00004097,2026-02-08,2026-02,CC-DEN-115,7200,Equipment,non-pay,631.04,Demo posting Equipment,DEMO-INV-93600
LW-00004098,2026-02-12,2026-02,CC-DEN-115,7100,Medical supplies,non-pay,968.07,Demo posting Medical supplies,DEMO-INV-99811
LW-00004099,2026-02-11,2026-02,CC-CORP-900,7200,Equipment,non-pay,1697.34,Demo posting Equipment,DEMO-INV-14583
LW-00004100,2026-02-15,2026-02,CC-URG-401,7100,Medical supplies,non-pay,1808.35,Demo posting Medical supplies,DEMO-INV-66687
LW-00004101,2026-02-21,2026-02,CC-MH-210,7100,Medical supplies,non-pay,1287.44,Demo posting Medical supplies,DEMO-INV-74949
LW-00004102,2026-02-10,2026-02,CC-PAL-330,7100,Medical supplies,non-pay,561.65,Demo posting Medical supplies,DEMO-INV-27488
LW-00004103,2026-02-09,2026-02,CC-DEN-115,6200,Bank staff,pay,2420.21,Demo posting Bank staff,DEMO-INV-72511
LW-00004104,2026-02-08,2026-02,CC-CORP-900,7100,Medical supplies,non-pay,2406.26,Demo posting Medical supplies,DEMO-INV-34506
LW-00004105,2026-02-16,2026-02,CC-DEN-115,7200,Equipment,non-pay,2331.93,Demo posting Equipment,DEMO-INV-75975
LW-00004106,2026-02-02,2026-02,CC-MH-210,7200,Equipment,non-pay,2294.91,Demo posting Equipment,DEMO-INV-55243
LW-00004107,2026-02-12,2026-02,CC-URG-401,7200,Equipment,non-pay,2345.52,Demo posting Equipment,DEMO-INV-93458
LW-00004108,2026-02-08,2026-02,CC-PAL-330,7200,Equipment,non-pay,244.76,Demo posting Equipment,DEMO-INV-72935
LW-00004109,2026-02-23,2026-02,CC-PAL-330,7200,Equipment,non-pay,2233.96,Demo posting Equipment,DEMO-INV-66804
LW-00004110,2026-02-01,2026-02,CC-PAL-330,6100,Agency nursing,pay,2253.89,Demo posting Agency nursing,DEMO-INV-94107
LW-00004111,2026-02-10,2026-02,CC-DEN-115,6100,Agency nursing,pay,570.12,Demo posting Agency nursing,DEMO-INV-54771
LW-00004112,2026-02-16,2026-02,CC-URG-401,6100,Agency nursing,pay,656.8588,Demo posting Agency nursing,DEMO-INV-75714
LW-00004113,2026-02-13,2026-02,CC-URG-401,6100,Agency nursing,pay,1186.8439999999998,Demo posting Agency nursing,DEMO-INV-95277
LW-00004114,2026-02-10,2026-02,CC-PAL-330,6200,Bank staff,pay,2216.11,Demo posting Bank staff,DEMO-INV-39646
LW-00004115,2026-02-08,2026-02,CC-URG-401,6200,Bank staff,pay,2198.8,Demo posting Bank staff,DEMO-INV-96165
LW-00004116,2026-02-07,2026-02,CC-URG-401,7200,Equipment,non-pay,1350.01,Demo posting Equipment,DEMO-INV-10706
LW-00004117,2026-02-12,2026-02,CC-CORP-900,6200,Bank staff,pay,1066.02,Demo posting Bank staff,DEMO-INV-69794
LW-00004118,2026-02-18,2026-02,CC-MH-210,7200,Equipment,non-pay,1115.62,Demo posting Equipment,DEMO-INV-21450
LW-00004119,2026-02-03,2026-02,CC-PAL-330,7200,Equipment,non-pay,833.9,Demo posting Equipment,DEMO-INV-64236
LW-00004120,2026-02-22,2026-02,CC-URG-401,6100,Agency nursing,pay,932.4596,Demo posting Agency nursing,DEMO-INV-74519
LW-00004121,2026-02-07,2026-02,CC-PAL-330,7200,Equipment,non-pay,1504.01,Demo posting Equipment,DEMO-INV-50133
LW-00004122,2026-02-01,2026-02,CC-MH-210,7200,Equipment,non-pay,543.42,Demo posting Equipment,DEMO-INV-18130
LW-00004123,2026-02-25,2026-02,CC-CORP-900,6100,Agency nursing,pay,1387.82,Demo posting Agency nursing,DEMO-INV-90325
LW-00004124,2026-02-22,2026-02,CC-URG-401,7100,Medical supplies,non-pay,2033.58,Demo posting Medical supplies,DEMO-INV-59308
LW-00004125,2026-02-24,2026-02,CC-CORP-900,7100,Medical supplies,non-pay,663.52,Demo posting Medical supplies,DEMO-INV-35440
LW-00004126,2026-02-27,2026-02,CC-URG-401,6200,Bank staff,pay,961.17,Demo posting Bank staff,DEMO-INV-48052
LW-00004127,2026-02-21,2026-02,CC-URG-401,6200,Bank staff,pay,76.9,Demo posting Bank staff,DEMO-INV-72235
LW-00004128,2026-02-18,2026-02,CC-MH-210,7200,Equipment,non-pay,1352.06,Demo posting Equipment,DEMO-INV-32329
LW-00004129,2026-02-12,2026-02,CC-CORP-900,7100,Medical supplies,non-pay,1832.21,Demo posting Medical supplies,DEMO-INV-18107
LW-00004130,2026-02-03,2026-02,CC-URG-401,6100,Agency nursing,pay,2035.0279999999998,Demo posting Agency nursing,DEMO-INV-39957
LW-00004131,2026-02-14,2026-02,CC-CORP-900,6200,Bank staff,pay,1648.81,Demo posting Bank staff,DEMO-INV-10256
LW-00004132,2026-02-02,2026-02,CC-MH-210,7100,Medical supplies,non-pay,881.19,Demo posting Medical supplies,DEMO-INV-81520
LW-00004133,2026-02-22,2026-02,CC-PAL-330,6100,Agency nursing,pay,1965.97,Demo posting Agency nursing,DEMO-INV-69351
LW-00004134,2026-02-28,2026-02,CC-MH-210,6200,Bank staff,pay,1415.31,Demo posting Bank staff,DEMO-INV-50984
LW-00004135,2026-02-05,2026-02,CC-CORP-900,7100,Medical supplies,non-pay,1163.28,Demo posting Medical supplies,DEMO-INV-20661
LW-00004136,2026-02-08,2026-02,CC-MH-210,6100,Agency nursing,pay,2045.72,Demo posting Agency nursing,DEMO-INV-69951
LW-00004137,2026-02-16,2026-02,CC-MH-210,6200,Bank staff,pay,707.47,Demo posting Bank staff,DEMO-INV-55960
LW-00004138,2026-02-28,2026-02,CC-DEN-115,6100,Agency nursing,pay,1741.92,Demo posting Agency nursing,DEMO-INV-74890
LW-00004139,2026-02-19,2026-02,CC-CORP-900,7100,Medical supplies,non-pay,1437.69,Demo posting Medical supplies,DEMO-INV-64728
LW-00004140,2026-02-13,2026-02,CC-MH-210,7100,Medical supplies,non-pay,1382.82,Demo posting Medical supplies,DEMO-INV-24961
LW-00004141,2026-02-10,2026-02,CC-URG-401,6200,Bank staff,pay,461.93,Demo posting Bank staff,DEMO-INV-75641
LW-00004142,2026-02-28,2026-02,CC-DEN-115,6200,Bank staff,pay,726.47,Demo posting Bank staff,DEMO-INV-17932
LW-00004143,2026-02-26,2026-02,CC-MH-210,7100,Medical supplies,non-pay,1312.97,Demo posting Medical supplies,DEMO-INV-86064
LW-00004144,2026-02-27,2026-02,CC-URG-401,6100,Agency nursing,pay,1789.6234,Demo posting Agency nursing,DEMO-INV-19743
LW-00004145,2026-02-23,2026-02,CC-DEN-115,7200,Equipment,non-pay,2351.54,Demo posting Equipment,DEMO-INV-61560
LW-00004146,2026-02-13,2026-02,CC-CORP-900,6100,Agency nursing,pay,1505.68,Demo posting Agency nursing,DEMO-INV-34781
LW-00004147,2026-02-04,2026-02,CC-DEN-115,7200,Equipment,non-pay,94.71,Demo posting Equipment,DEMO-INV-89242
LW-00004148,2026-02-17,2026-02,CC-CORP-900,7100,Medical supplies,non-pay,1041.8,Demo posting Medical supplies,DEMO-INV-75169
LW-00004149,2026-02-18,2026-02,CC-MH-210,7100,Medical supplies,non-pay,2181.66,Demo posting Medical supplies,DEMO-INV-11866
LW-00004150,2026-02-26,2026-02,CC-CORP-900,6100,Agency nursing,pay,913.63,Demo posting Agency nursing,DEMO-INV-59079
LW-00004151,2026-02-14,2026-02,CC-MH-210,6200,Bank staff,pay,2076.78,Demo posting Bank staff,DEMO-INV-93705
LW-00004152,2026-02-03,2026-02,CC-PAL-330,7200,Equipment,non-pay,2008.58,Demo posting Equipment,DEMO-INV-41812
LW-00004153,2026-02-03,2026-02,CC-CORP-900,6100,Agency nursing,pay,680.95,Demo posting Agency nursing,DEMO-INV-67813
LW-00004154,2026-02-18,2026-02,CC-DEN-115,6100,Agency nursing,pay,1350.65,Demo posting Agency nursing,DEMO-INV-58500
LW-00004155,2026-02-11,2026-02,CC-PAL-330,7200,Equipment,non-pay,1558.52,Demo posting Equipment,DEMO-INV-29975
LW-00004156,2026-02-17,2026-02,CC-DEN-115,6100,Agency nursing,pay,2398.41,Demo posting Agency nursing,DEMO-INV-32136
LW-00004157,2026-02-24,2026-02,CC-PAL-330,6200,Bank staff,pay,590.89,Demo posting Bank staff,DEMO-INV-18726
LW-00004158,2026-02-11,2026-02,CC-URG-401,6100,Agency nursing,pay,170.2976,Demo posting Agency nursing,DEMO-INV-44958
LW-00004159,2026-02-17,2026-02,CC-PAL-330,7100,Medical supplies,non-pay,2024.82,Demo posting Medical supplies,DEMO-INV-10897
LW-00004160,2026-02-25,2026-02,CC-MH-210,7100,Medical supplies,non-pay,1116.79,Demo posting Medical supplies,DEMO-INV-72660
LW-00004161,2026-02-27,2026-02,CC-DEN-115,6200,Bank staff,pay,685.93,Demo posting Bank staff,DEMO-INV-41123
LW-00004162,2026-02-19,2026-02,CC-MH-210,7200,Equipment,non-pay,905.13,Demo posting Equipment,DEMO-INV-14281
LW-00004163,2026-02-23,2026-02,CC-CORP-900,6200,Bank staff,pay,756.4,Demo posting Bank staff,DEMO-INV-56174
LW-00004164,2026-02-08,2026-02,CC-MH-210,6200,Bank staff,pay,1238.26,Demo posting Bank staff,DEMO-INV-14471
LW-00004165,2026-02-25,2026-02,CC-MH-210,6100,Agency nursing,pay,808.08,Demo posting Agency nursing,DEMO-INV-88715
LW-00004166,2026-02-03,2026-02,CC-PAL-330,7100,Medical supplies,non-pay,361.62,Demo posting Medical supplies,DEMO-INV-25928
LW-00004167,2026-02-01,2026-02,CC-CORP-900,6200,Bank staff,pay,996.65,Demo posting Bank staff,DEMO-INV-14574
LW-00004168,2026-02-18,2026-02,CC-MH-210,6100,Agency nursing,pay,1400.15,Demo posting Agency nursing,DEMO-INV-28742
LW-00004169,2026-02-05,2026-02,CC-DEN-115,6200,Bank staff,pay,318.77,Demo posting Bank staff,DEMO-INV-51220
LW-00004170,2026-02-23,2026-02,CC-PAL-330,7200,Equipment,non-pay,940.05,Demo posting Equipment,DEMO-INV-33792
LW-00004171,2026-02-14,2026-02,CC-MH-210,7200,Equipment,non-pay,1056.44,Demo posting Equipment,DEMO-INV-51097
LW-00004172,2026-02-07,2026-02,CC-URG-401,7100,Medical supplies,non-pay,2188.11,Demo posting Medical supplies,DEMO-INV-13230
LW-00004173,2026-02-14,2026-02,CC-PAL-330,6200,Bank staff,pay,1900.89,Demo posting Bank staff,DEMO-INV-99203
LW-00004174,2026-02-18,2026-02,CC-DEN-115,6200,Bank staff,pay,117.91,Demo posting Bank staff,DEMO-INV-32690
LW-00004175,2026-02-15,2026-02,CC-URG-401,6100,Agency nursing,pay,1194.042,Demo posting Agency nursing,DEMO-INV-63190
LW-00004176,2026-02-09,2026-02,CC-URG-401,6100,Agency nursing,pay,715.0799999999999,Demo posting Agency nursing,DEMO-INV-10590
LW-00004177,2026-02-12,2026-02,CC-CORP-900,7100,Medical supplies,non-pay,2336.12,Demo posting Medical supplies,DEMO-INV-10490
LW-00004178,2026-02-14,2026-02,CC-CORP-900,6100,Agency nursing,pay,161.04,Demo posting Agency nursing,DEMO-INV-40756
LW-00004179,2026-02-09,2026-02,CC-DEN-115,7100,Medical supplies,non-pay,1837.49,Demo posting Medical supplies,DEMO-INV-12455
LW-00004180,2026-02-01,2026-02,CC-PAL-330,6100,Agency nursing,pay,658.19,Demo posting Agency nursing,DEMO-INV-22811
LW-00004181,2026-02-13,2026-02,CC-CORP-900,6100,Agency nursing,pay,1628.39,Demo posting Agency nursing,DEMO-INV-84312
LW-00004182,2026-02-10,2026-02,CC-URG-401,6100,Agency nursing,pay,2781.142,Demo posting Agency nursing,DEMO-INV-36804
LW-00004183,2026-02-03,2026-02,CC-DEN-115,6200,Bank staff,pay,956.55,Demo posting Bank staff,DEMO-INV-46071
LW-00004184,2026-02-09,2026-02,CC-DEN-115,6200,Bank staff,pay,806.86,Demo posting Bank staff,DEMO-INV-44520
LW-00004185,2026-02-04,2026-02,CC-CORP-900,7100,Medical supplies,non-pay,2327.02,Demo posting Medical supplies,DEMO-INV-17440
LW-00004186,2026-02-14,2026-02,CC-CORP-900,7200,Equipment,non-pay,2222.25,Demo posting Equipment,DEMO-INV-79286
LW-00004187,2026-02-16,2026-02,CC-MH-210,6100,Agency nursing,pay,1048.98,Demo posting Agency nursing,DEMO-INV-23160
LW-00004188,2026-02-20,2026-02,CC-CORP-900,6100,Agency nursing,pay,578.44,Demo posting Agency nursing,DEMO-INV-87375
LW-00004189,2026-02-02,2026-02,CC-URG-401,7100,Medical supplies,non-pay,220.12,Demo posting Medical supplies,DEMO-INV-85742
LW-00004190,2026-02-16,2026-02,CC-CORP-900,6100,Agency nursing,pay,2186.9,Demo posting Agency nursing,DEMO-INV-25984
LW-00004191,2026-02-14,2026-02,CC-URG-401,7200,Equipment,non-pay,2363.36,Demo posting Equipment,DEMO-INV-83462
LW-00004192,2026-02-09,2026-02,CC-MH-210,6200,Bank staff,pay,1784.88,Demo posting Bank staff,DEMO-INV-62528
LW-00004193,2026-02-28,2026-02,CC-PAL-330,6200,Bank staff,pay,85.12,Demo posting Bank staff,DEMO-INV-94208
LW-00004194,2026-02-09,2026-02,CC-URG-401,6200,Bank staff,pay,689.86,Demo posting Bank staff,DEMO-INV-93714
LW-00004195,2026-02-04,2026-02,CC-CORP-900,6100,Agency nursing,pay,1799.22,Demo posting Agency nursing,DEMO-INV-87489
LW-00004196,2026-02-25,2026-02,CC-PAL-330,6100,Agency nursing,pay,1561.14,Demo posting Agency nursing,DEMO-INV-14751
LW-00004197,2026-02-09,2026-02,CC-URG-401,7200,Equipment,non-pay,1965.15,Demo posting Equipment,DEMO-INV-26635
LW-00004198,2026-02-01,2026-02,CC-MH-210,7100,Medical supplies,non-pay,827.55,Demo posting Medical supplies,DEMO-INV-59178
LW-00004199,2026-02-09,2026-02,CC-URG-401,6100,Agency nursing,pay,1344.9286,Demo posting Agency nursing,DEMO-INV-98832
LW-00004200,2026-02-09,2026-02,CC-URG-401,7100,Medical supplies,non-pay,1047.96,Demo posting Medical supplies,DEMO-INV-84150
LW-00004201,2026-02-23,2026-02,CC-DEN-115,7200,Equipment,non-pay,1685.58,Demo posting Equipment,DEMO-INV-49480
LW-00004202,2026-02-15,2026-02,CC-CORP-900,6100,Agency nursing,pay,410.54,Demo posting Agency nursing,DEMO-INV-34946
LW-00004203,2026-02-21,2026-02,CC-DEN-115,6100,Agency nursing,pay,1781.08,Demo posting Agency nursing,DEMO-INV-54482
LW-00004204,2026-02-19,2026-02,CC-PAL-330,6100,Agency nursing,pay,1124.71,Demo posting Agency nursing,DEMO-INV-79363
LW-00004205,2026-02-19,2026-02,CC-MH-210,6200,Bank staff,pay,2400.03,Demo posting Bank staff,DEMO-INV-74235
LW-00004206,2026-02-14,2026-02,CC-MH-210,7200,Equipment,non-pay,2299.7,Demo posting Equipment,DEMO-INV-19139
LW-00004207,2026-02-19,2026-02,CC-DEN-115,7200,Equipment,non-pay,429.23,Demo posting Equipment,DEMO-INV-83534
LW-00004208,2026-02-14,2026-02,CC-URG-401,6100,Agency nursing,pay,1847.8917999999999,Demo posting Agency nursing,DEMO-INV-29935
LW-00004209,2026-02-01,2026-02,CC-URG-401,7200,Equipment,non-pay,1895.75,Demo posting Equipment,DEMO-INV-75183
LW-00004210,2026-02-14,2026-02,CC-MH-210,6100,Agency nursing,pay,1710.37,Demo posting Agency nursing,DEMO-INV-32307
LW-00004211,2026-02-02,2026-02,CC-MH-210,6100,Agency nursing,pay,2430.9,Demo posting Agency nursing,DEMO-INV-18345
LW-00004212,2026-02-10,2026-02,CC-PAL-330,7200,Equipment,non-pay,631.23,Demo posting Equipment,DEMO-INV-21153
