ShiftId,SyntheticStaffId,ShiftDate,ShiftType,TeamCode,StartTime,EndTime,IsBankShift,UrgentCareFlag
RF-SH-00024901,DRH-STF-0029,2026-02-14,planned,MH-CRHT,07:00,21:00,N,N
RF-SH-00024902,DRH-STF-0097,2026-02-06,planned,MH-ACCESS,09:00,17:00,N,N
RF-SH-00024903,DRH-STF-0097,2026-02-04,worked,MH-ACCESS,07:00,16:00,N,N
RF-SH-00024904,DRH-STF-0014,2026-02-10,worked,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00024905,DRH-STF-0095,2026-02-21,worked,PAL-HOME,09:00,16:00,N,N
RF-SH-00024906,DRH-STF-0077,2026-02-03,planned,MH-ACCESS,08:00,16:00,N,N
RF-SH-00024907,DRH-STF-0116,2026-02-22,planned,MH-CRHT,09:00,19:00,N,N
RF-SH-00024908,DRH-STF-0048,2026-02-26,worked,MH-CRHT,07:00,18:00,N,N
RF-SH-00024909,DRH-STF-0050,2026-02-25,planned,PAL-HOME,07:00,20:00,N,N
RF-SH-00024910,DRH-STF-0137,2026-02-14,planned,MH-ACCESS,08:00,21:00,N,N
RF-SH-00024911,DRH-STF-0115,2026-02-21,worked,MH-ACCESS,07:00,17:00,N,N
RF-SH-00024912,DRH-STF-0119,2026-02-16,worked,IUCS-HUB,09:00,17:00,N,Y
RF-SH-00024913,DRH-STF-0016,2026-02-10,planned,IUCS-HUB,09:00,20:00,N,Y
RF-SH-00024914,DRH-STF-0039,2026-02-15,worked,MH-CRHT,08:00,21:00,N,N
RF-SH-00024915,DRH-STF-0025,2026-02-07,worked,DENT-UC,08:00,19:00,N,N
RF-SH-00024916,DRH-STF-0137,2026-02-21,worked,MH-ACCESS,08:00,19:00,N,N
RF-SH-00024917,DRH-STF-0095,2026-02-03,planned,PAL-HOME,07:00,16:00,N,N
RF-SH-00024918,DRH-STF-0027,2026-02-12,worked,DENT-UC,07:00,18:00,Y,N
RF-SH-00024919,DRH-STF-0132,2026-02-25,worked,MH-ACCESS,08:00,19:00,N,N
RF-SH-00024920,DRH-STF-0030,2026-02-17,planned,IUCS-CTR,07:00,18:00,N,Y
RF-SH-00024921,DRH-STF-0087,2026-02-08,worked,PAL-HOME,07:00,20:00,Y,N
RF-SH-00024922,DRH-STF-0092,2026-02-16,worked,IUCS-CTR,09:00,17:00,N,Y
RF-SH-00024923,DRH-STF-0041,2026-02-14,worked,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00024924,DRH-STF-0113,2026-02-10,planned,MH-ACCESS,08:00,21:00,N,N
RF-SH-00024925,DRH-STF-0058,2026-02-26,planned,PAL-HOME,08:00,18:00,N,N
RF-SH-00024926,DRH-STF-0011,2026-02-26,planned,PAL-HOME,08:00,19:00,N,N
RF-SH-00024927,DRH-STF-0142,2026-02-10,worked,MH-ACCESS,07:00,19:00,N,N
RF-SH-00024928,DRH-STF-0112,2026-02-02,worked,IUCS-HUB,08:00,16:00,N,Y
RF-SH-00024929,DRH-STF-0071,2026-02-07,worked,PAL-HOME,08:00,21:00,Y,N
RF-SH-00024930,DRH-STF-0111,2026-02-23,worked,IUCS-HUB,07:00,18:00,N,Y
RF-SH-00024931,DRH-STF-0029,2026-02-21,planned,MH-CRHT,09:00,19:00,N,N
RF-SH-00024932,DRH-STF-0001,2026-02-09,planned,IUCS-HUB,09:00,16:00,N,Y
RF-SH-00024933,DRH-STF-0110,2026-02-25,worked,MH-CRHT,07:00,17:00,N,N
RF-SH-00024934,DRH-STF-0016,2026-02-16,planned,IUCS-HUB,08:00,21:00,Y,Y
RF-SH-00024935,DRH-STF-0025,2026-02-15,planned,DENT-UC,09:00,20:00,Y,N
RF-SH-00024936,DRH-STF-0029,2026-02-15,worked,MH-CRHT,09:00,17:00,N,N
RF-SH-00024937,DRH-STF-0026,2026-02-09,planned,PAL-HOME,08:00,20:00,N,N
RF-SH-00024938,DRH-STF-0024,2026-02-02,planned,MH-ACCESS,09:00,19:00,N,N
RF-SH-00024939,DRH-STF-0008,2026-02-26,worked,MH-CRHT,09:00,19:00,N,N
RF-SH-00024940,DRH-STF-0014,2026-02-05,worked,IUCS-CTR,09:00,19:00,N,Y
RF-SH-00024941,DRH-STF-0117,2026-02-18,worked,IUCS-HUB,09:00,18:00,N,Y
RF-SH-00024942,DRH-STF-0057,2026-02-11,worked,MH-ACCESS,07:00,16:00,N,N
RF-SH-00024943,DRH-STF-0005,2026-02-25,planned,IUCS-HUB,07:00,20:00,N,Y
RF-SH-00024944,DRH-STF-0045,2026-02-07,planned,DENT-UC,07:00,17:00,N,N
RF-SH-00024945,DRH-STF-0069,2026-02-16,planned,MH-CRHT,08:00,21:00,N,N
RF-SH-00024946,DRH-STF-0116,2026-02-25,planned,MH-CRHT,07:00,21:00,N,N
RF-SH-00024947,DRH-STF-0069,2026-02-01,planned,MH-CRHT,07:00,20:00,N,N
RF-SH-00024948,DRH-STF-0100,2026-02-06,worked,MH-ACCESS,07:00,19:00,N,N
RF-SH-00024949,DRH-STF-0048,2026-02-25,worked,MH-CRHT,09:00,16:00,N,N
RF-SH-00024950,DRH-STF-0026,2026-02-13,worked,PAL-HOME,09:00,20:00,N,N
RF-SH-00024951,DRH-STF-0092,2026-02-17,worked,IUCS-CTR,08:00,16:00,N,Y
RF-SH-00024952,DRH-STF-0037,2026-02-09,planned,MH-CRHT,08:00,17:00,N,N
RF-SH-00024953,DRH-STF-0009,2026-02-17,worked,MH-CRHT,07:00,20:00,N,N
RF-SH-00024954,DRH-STF-0145,2026-02-20,worked,MH-CRHT,09:00,19:00,N,N
RF-SH-00024955,DRH-STF-0088,2026-02-02,worked,IUCS-HUB,08:00,18:00,N,Y
RF-SH-00024956,DRH-STF-0085,2026-02-09,planned,MH-ACCESS,07:00,21:00,Y,N
RF-SH-00024957,DRH-STF-0023,2026-02-01,planned,IUCS-CTR,07:00,17:00,N,Y
RF-SH-00024958,DRH-STF-0087,2026-02-07,planned,PAL-HOME,09:00,21:00,Y,N
RF-SH-00024959,DRH-STF-0052,2026-02-15,planned,IUCS-CTR,07:00,17:00,N,Y
RF-SH-00024960,DRH-STF-0085,2026-02-17,planned,MH-ACCESS,09:00,18:00,Y,N
RF-SH-00024961,DRH-STF-0068,2026-02-19,worked,MH-ACCESS,08:00,16:00,N,N
RF-SH-00024962,DRH-STF-0059,2026-02-07,planned,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00024963,DRH-STF-0016,2026-02-10,worked,IUCS-HUB,09:00,19:00,N,Y
RF-SH-00024964,DRH-STF-0144,2026-02-15,worked,IUCS-HUB,07:00,19:00,Y,Y
RF-SH-00024965,DRH-STF-0026,2026-02-05,planned,PAL-HOME,08:00,17:00,Y,N
RF-SH-00024966,DRH-STF-0132,2026-02-09,worked,MH-ACCESS,09:00,18:00,N,N
RF-SH-00024967,DRH-STF-0042,2026-02-18,planned,DENT-UC,09:00,21:00,N,N
RF-SH-00024968,DRH-STF-0120,2026-02-04,planned,MH-CRHT,08:00,17:00,N,N
RF-SH-00024969,DRH-STF-0109,2026-02-03,planned,MH-ACCESS,07:00,18:00,Y,N
RF-SH-00024970,DRH-STF-0130,2026-02-04,worked,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00024971,DRH-STF-0029,2026-02-03,worked,MH-CRHT,09:00,16:00,N,N
RF-SH-00024972,DRH-STF-0003,2026-02-12,planned,DENT-UC,08:00,16:00,N,N
RF-SH-00024973,DRH-STF-0030,2026-02-10,planned,IUCS-CTR,07:00,18:00,N,Y
RF-SH-00024974,DRH-STF-0053,2026-02-04,worked,IUCS-CTR,09:00,20:00,N,Y
RF-SH-00024975,DRH-STF-0117,2026-02-16,planned,IUCS-HUB,07:00,20:00,N,Y
RF-SH-00024976,DRH-STF-0009,2026-02-28,planned,MH-CRHT,08:00,18:00,Y,N
RF-SH-00024977,DRH-STF-0011,2026-02-20,worked,PAL-HOME,07:00,20:00,Y,N
RF-SH-00024978,DRH-STF-0049,2026-02-06,worked,PAL-HOME,09:00,21:00,N,N
RF-SH-00024979,DRH-STF-0104,2026-02-09,planned,IUCS-CTR,08:00,20:00,N,Y
RF-SH-00024980,DRH-STF-0037,2026-02-23,planned,MH-CRHT,08:00,20:00,N,N
RF-SH-00024981,DRH-STF-0131,2026-02-13,worked,MH-ACCESS,08:00,16:00,N,N
RF-SH-00024982,DRH-STF-0139,2026-02-04,worked,MH-CRHT,07:00,19:00,N,N
RF-SH-00024983,DRH-STF-0054,2026-02-09,worked,MH-CRHT,07:00,19:00,N,N
RF-SH-00024984,DRH-STF-0039,2026-02-11,worked,MH-CRHT,09:00,18:00,N,N
RF-SH-00024985,DRH-STF-0057,2026-02-21,worked,MH-ACCESS,09:00,18:00,N,N
RF-SH-00024986,DRH-STF-0004,2026-02-24,planned,IUCS-HUB,07:00,20:00,N,Y
RF-SH-00024987,DRH-STF-0136,2026-02-02,planned,MH-ACCESS,09:00,17:00,N,N
RF-SH-00024988,DRH-STF-0037,2026-02-28,planned,MH-CRHT,09:00,20:00,N,N
RF-SH-00024989,DRH-STF-0105,2026-02-08,planned,MH-ACCESS,07:00,20:00,N,N
RF-SH-00024990,DRH-STF-0123,2026-02-03,worked,MH-CRHT,09:00,16:00,N,N
RF-SH-00024991,DRH-STF-0143,2026-02-10,planned,IUCS-HUB,07:00,16:00,N,Y
RF-SH-00024992,DRH-STF-0009,2026-02-11,worked,MH-CRHT,09:00,18:00,Y,N
RF-SH-00024993,DRH-STF-0115,2026-02-05,worked,MH-ACCESS,08:00,20:00,N,N
RF-SH-00024994,DRH-STF-0097,2026-02-13,planned,MH-ACCESS,08:00,20:00,N,N
RF-SH-00024995,DRH-STF-0001,2026-02-16,planned,IUCS-HUB,08:00,17:00,N,Y
RF-SH-00024996,DRH-STF-0078,2026-02-15,planned,IUCS-CTR,09:00,20:00,N,Y
RF-SH-00024997,DRH-STF-0027,2026-02-28,worked,DENT-UC,07:00,18:00,N,N
RF-SH-00024998,DRH-STF-0042,2026-02-03,planned,DENT-UC,07:00,20:00,N,N
RF-SH-00024999,DRH-STF-0003,2026-02-19,worked,DENT-UC,07:00,21:00,N,N
RF-SH-00025000,DRH-STF-0090,2026-02-20,worked,DENT-UC,07:00,20:00,N,N
RF-SH-00025001,DRH-STF-0122,2026-02-18,planned,MH-CRHT,07:00,19:00,N,N
RF-SH-00025002,DRH-STF-0126,2026-02-23,planned,IUCS-CTR,08:00,16:00,N,Y
RF-SH-00025003,DRH-STF-0032,2026-02-15,worked,IUCS-HUB,08:00,19:00,N,Y
RF-SH-00025004,DRH-STF-0129,2026-02-25,worked,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00025005,DRH-STF-0137,2026-02-10,worked,MH-ACCESS,09:00,17:00,N,N
RF-SH-00025006,DRH-STF-0118,2026-02-23,worked,IUCS-CTR,08:00,21:00,Y,Y
RF-SH-00025007,DRH-STF-0022,2026-02-22,planned,DENT-UC,07:00,21:00,N,N
RF-SH-00025008,DRH-STF-0095,2026-02-04,planned,PAL-HOME,07:00,19:00,N,N
RF-SH-00025009,DRH-STF-0060,2026-02-08,planned,IUCS-CTR,07:00,18:00,N,Y
RF-SH-00025010,DRH-STF-0072,2026-02-18,worked,PAL-HOME,07:00,20:00,N,N
RF-SH-00025011,DRH-STF-0110,2026-02-28,planned,MH-CRHT,09:00,21:00,N,N
RF-SH-00025012,DRH-STF-0096,2026-02-01,planned,PAL-HOME,07:00,21:00,N,N
RF-SH-00025013,DRH-STF-0106,2026-02-08,worked,PAL-HOME,07:00,20:00,N,N
RF-SH-00025014,DRH-STF-0099,2026-02-20,planned,IUCS-CTR,08:00,21:00,N,Y
RF-SH-00025015,DRH-STF-0081,2026-02-06,planned,PAL-HOME,08:00,20:00,N,N
RF-SH-00025016,DRH-STF-0003,2026-02-08,worked,DENT-UC,07:00,18:00,Y,N
RF-SH-00025017,DRH-STF-0025,2026-02-20,planned,DENT-UC,08:00,18:00,N,N
RF-SH-00025018,DRH-STF-0118,2026-02-14,planned,IUCS-CTR,09:00,17:00,N,Y
RF-SH-00025019,DRH-STF-0132,2026-02-15,worked,MH-ACCESS,07:00,19:00,N,N
RF-SH-00025020,DRH-STF-0086,2026-02-22,planned,MH-ACCESS,09:00,19:00,N,N
RF-SH-00025021,DRH-STF-0100,2026-02-25,planned,MH-ACCESS,08:00,17:00,N,N
RF-SH-00025022,DRH-STF-0128,2026-02-14,planned,IUCS-HUB,09:00,18:00,Y,Y
RF-SH-00025023,DRH-STF-0142,2026-02-04,worked,MH-ACCESS,09:00,18:00,N,N
RF-SH-00025024,DRH-STF-0057,2026-02-11,worked,MH-ACCESS,08:00,19:00,N,N
RF-SH-00025025,DRH-STF-0040,2026-02-06,worked,IUCS-CTR,07:00,19:00,N,Y
RF-SH-00025026,DRH-STF-0127,2026-02-04,worked,PAL-HOME,08:00,19:00,N,N
RF-SH-00025027,DRH-STF-0017,2026-02-06,worked,DENT-UC,08:00,16:00,N,N
RF-SH-00025028,DRH-STF-0104,2026-02-19,worked,IUCS-CTR,07:00,17:00,N,Y
RF-SH-00025029,DRH-STF-0099,2026-02-09,worked,IUCS-CTR,07:00,17:00,N,Y
RF-SH-00025030,DRH-STF-0126,2026-02-11,planned,IUCS-CTR,09:00,20:00,N,Y
RF-SH-00025031,DRH-STF-0038,2026-02-14,planned,IUCS-CTR,07:00,16:00,Y,Y
RF-SH-00025032,DRH-STF-0083,2026-02-22,worked,MH-ACCESS,09:00,19:00,N,N
RF-SH-00025033,DRH-STF-0128,2026-02-07,planned,IUCS-HUB,07:00,19:00,N,Y
RF-SH-00025034,DRH-STF-0111,2026-02-12,planned,IUCS-HUB,09:00,21:00,N,Y
RF-SH-00025035,DRH-STF-0018,2026-02-06,planned,PAL-HOME,09:00,18:00,Y,N
RF-SH-00025036,DRH-STF-0006,2026-02-17,planned,PAL-HOME,07:00,18:00,N,N
RF-SH-00025037,DRH-STF-0052,2026-02-18,planned,IUCS-CTR,07:00,19:00,N,Y
RF-SH-00025038,DRH-STF-0051,2026-02-19,planned,PAL-HOME,09:00,21:00,N,N
RF-SH-00025039,DRH-STF-0031,2026-02-18,worked,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00025040,DRH-STF-0096,2026-02-09,planned,PAL-HOME,08:00,20:00,N,N
RF-SH-00025041,DRH-STF-0118,2026-02-10,planned,IUCS-CTR,09:00,21:00,N,Y
RF-SH-00025042,DRH-STF-0050,2026-02-26,planned,PAL-HOME,08:00,20:00,N,N
RF-SH-00025043,DRH-STF-0140,2026-02-24,planned,IUCS-CTR,07:00,20:00,N,Y
RF-SH-00025044,DRH-STF-0083,2026-02-03,planned,MH-ACCESS,07:00,19:00,N,N
RF-SH-00025045,DRH-STF-0072,2026-02-07,planned,PAL-HOME,09:00,18:00,N,N
RF-SH-00025046,DRH-STF-0064,2026-02-14,worked,MH-ACCESS,07:00,18:00,N,N
RF-SH-00025047,DRH-STF-0036,2026-02-23,planned,IUCS-HUB,07:00,20:00,N,Y
RF-SH-00025048,DRH-STF-0102,2026-02-20,worked,IUCS-HUB,07:00,16:00,N,Y
RF-SH-00025049,DRH-STF-0127,2026-02-28,worked,PAL-HOME,09:00,21:00,N,N
RF-SH-00025050,DRH-STF-0090,2026-02-22,worked,DENT-UC,08:00,17:00,Y,N
RF-SH-00025051,DRH-STF-0023,2026-02-21,worked,IUCS-CTR,08:00,16:00,N,Y
RF-SH-00025052,DRH-STF-0083,2026-02-25,worked,MH-ACCESS,09:00,16:00,N,N
RF-SH-00025053,DRH-STF-0121,2026-02-17,planned,DENT-UC,07:00,21:00,N,N
RF-SH-00025054,DRH-STF-0017,2026-02-25,planned,DENT-UC,09:00,21:00,N,N
RF-SH-00025055,DRH-STF-0069,2026-02-23,worked,MH-CRHT,07:00,18:00,N,N
RF-SH-00025056,DRH-STF-0068,2026-02-04,planned,MH-ACCESS,08:00,21:00,N,N
RF-SH-00025057,DRH-STF-0041,2026-02-20,worked,IUCS-HUB,08:00,18:00,N,Y
RF-SH-00025058,DRH-STF-0043,2026-02-16,planned,MH-CRHT,07:00,19:00,Y,N
RF-SH-00025059,DRH-STF-0006,2026-02-25,worked,PAL-HOME,07:00,20:00,N,N
RF-SH-00025060,DRH-STF-0143,2026-02-06,planned,IUCS-HUB,07:00,18:00,N,Y
RF-SH-00025061,DRH-STF-0010,2026-02-04,worked,IUCS-HUB,09:00,21:00,N,Y
RF-SH-00025062,DRH-STF-0106,2026-02-01,worked,PAL-HOME,07:00,16:00,N,N
RF-SH-00025063,DRH-STF-0030,2026-02-24,worked,IUCS-CTR,09:00,18:00,N,Y
RF-SH-00025064,DRH-STF-0123,2026-02-20,worked,MH-CRHT,09:00,17:00,N,N
RF-SH-00025065,DRH-STF-0078,2026-02-23,worked,IUCS-CTR,09:00,19:00,N,Y
RF-SH-00025066,DRH-STF-0030,2026-02-14,planned,IUCS-CTR,09:00,18:00,N,Y
RF-SH-00025067,DRH-STF-0113,2026-02-08,planned,MH-ACCESS,08:00,17:00,N,N
RF-SH-00025068,DRH-STF-0140,2026-02-19,planned,IUCS-CTR,08:00,16:00,N,Y
RF-SH-00025069,DRH-STF-0052,2026-02-17,planned,IUCS-CTR,09:00,21:00,N,Y
RF-SH-00025070,DRH-STF-0058,2026-02-10,worked,PAL-HOME,09:00,16:00,N,N
RF-SH-00025071,DRH-STF-0130,2026-02-11,worked,IUCS-HUB,08:00,20:00,N,Y
RF-SH-00025072,DRH-STF-0049,2026-02-22,planned,PAL-HOME,08:00,18:00,N,N
RF-SH-00025073,DRH-STF-0124,2026-02-28,planned,IUCS-HUB,07:00,18:00,N,Y
RF-SH-00025074,DRH-STF-0063,2026-02-28,worked,DENT-UC,09:00,21:00,N,N
RF-SH-00025075,DRH-STF-0121,2026-02-27,worked,DENT-UC,09:00,16:00,N,N
RF-SH-00025076,DRH-STF-0140,2026-02-13,planned,IUCS-CTR,09:00,17:00,N,Y
RF-SH-00025077,DRH-STF-0053,2026-02-19,planned,IUCS-CTR,08:00,20:00,N,Y
RF-SH-00025078,DRH-STF-0007,2026-02-06,planned,DENT-UC,07:00,18:00,N,N
RF-SH-00025079,DRH-STF-0025,2026-02-13,planned,DENT-UC,08:00,17:00,N,N
RF-SH-00025080,DRH-STF-0126,2026-02-02,planned,IUCS-CTR,08:00,20:00,N,Y
RF-SH-00025081,DRH-STF-0113,2026-02-06,planned,MH-ACCESS,08:00,20:00,N,N
RF-SH-00025082,DRH-STF-0040,2026-02-04,planned,IUCS-CTR,08:00,18:00,N,Y
RF-SH-00025083,DRH-STF-0111,2026-02-06,worked,IUCS-HUB,09:00,19:00,N,Y
RF-SH-00025084,DRH-STF-0115,2026-02-10,planned,MH-ACCESS,07:00,18:00,N,N
RF-SH-00025085,DRH-STF-0023,2026-02-22,planned,IUCS-CTR,09:00,17:00,N,Y
RF-SH-00025086,DRH-STF-0075,2026-02-03,planned,MH-ACCESS,07:00,20:00,N,N
RF-SH-00025087,DRH-STF-0064,2026-02-07,worked,MH-ACCESS,07:00,19:00,N,N
RF-SH-00025088,DRH-STF-0054,2026-02-04,planned,MH-CRHT,08:00,20:00,N,N
RF-SH-00025089,DRH-STF-0104,2026-02-01,worked,IUCS-CTR,07:00,19:00,N,Y
RF-SH-00025090,DRH-STF-0031,2026-02-07,planned,IUCS-CTR,09:00,17:00,N,Y
RF-SH-00025091,DRH-STF-0079,2026-02-21,worked,DENT-UC,07:00,16:00,N,N
RF-SH-00025092,DRH-STF-0129,2026-02-27,planned,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00025093,DRH-STF-0123,2026-02-06,planned,MH-CRHT,08:00,19:00,N,N
RF-SH-00025094,DRH-STF-0095,2026-02-09,worked,PAL-HOME,07:00,18:00,N,N
RF-SH-00025095,DRH-STF-0086,2026-02-25,worked,MH-ACCESS,07:00,18:00,N,N
RF-SH-00025096,DRH-STF-0129,2026-02-26,planned,IUCS-HUB,09:00,17:00,N,Y
RF-SH-00025097,DRH-STF-0070,2026-02-24,worked,MH-ACCESS,07:00,16:00,N,N
RF-SH-00025098,DRH-STF-0139,2026-02-26,worked,MH-CRHT,08:00,20:00,N,N
RF-SH-00025099,DRH-STF-0029,2026-02-17,planned,MH-CRHT,09:00,20:00,N,N
RF-SH-00025100,DRH-STF-0143,2026-02-14,planned,IUCS-HUB,09:00,16:00,N,Y
RF-SH-00025101,DRH-STF-0077,2026-02-24,worked,MH-ACCESS,08:00,16:00,N,N
RF-SH-00025102,DRH-STF-0134,2026-02-09,worked,MH-ACCESS,08:00,18:00,N,N
RF-SH-00025103,DRH-STF-0028,2026-02-08,planned,DENT-UC,09:00,20:00,N,N
RF-SH-00025104,DRH-STF-0054,2026-02-28,planned,MH-CRHT,09:00,21:00,N,N
RF-SH-00025105,DRH-STF-0095,2026-02-08,worked,PAL-HOME,08:00,17:00,N,N
RF-SH-00025106,DRH-STF-0096,2026-02-24,worked,PAL-HOME,09:00,17:00,N,N
RF-SH-00025107,DRH-STF-0018,2026-02-26,worked,PAL-HOME,07:00,20:00,N,N
RF-SH-00025108,DRH-STF-0079,2026-02-15,worked,DENT-UC,08:00,17:00,Y,N
RF-SH-00025109,DRH-STF-0138,2026-02-22,worked,DENT-UC,07:00,19:00,Y,N
RF-SH-00025110,DRH-STF-0131,2026-02-17,worked,MH-ACCESS,08:00,18:00,N,N
RF-SH-00025111,DRH-STF-0096,2026-02-18,worked,PAL-HOME,08:00,21:00,N,N
RF-SH-00025112,DRH-STF-0011,2026-02-05,planned,PAL-HOME,07:00,19:00,N,N
RF-SH-00025113,DRH-STF-0107,2026-02-12,planned,MH-CRHT,08:00,16:00,N,N
RF-SH-00025114,DRH-STF-0094,2026-02-04,planned,IUCS-HUB,09:00,18:00,N,Y
RF-SH-00025115,DRH-STF-0125,2026-02-21,planned,DENT-UC,07:00,17:00,N,N
RF-SH-00025116,DRH-STF-0081,2026-02-21,planned,PAL-HOME,08:00,18:00,N,N
RF-SH-00025117,DRH-STF-0120,2026-02-18,worked,MH-CRHT,08:00,20:00,N,N
RF-SH-00025118,DRH-STF-0038,2026-02-08,worked,IUCS-CTR,08:00,20:00,N,Y
RF-SH-00025119,DRH-STF-0020,2026-02-01,planned,IUCS-CTR,09:00,19:00,N,Y
RF-SH-00025120,DRH-STF-0094,2026-02-18,planned,IUCS-HUB,09:00,19:00,N,Y
RF-SH-00025121,DRH-STF-0010,2026-02-14,planned,IUCS-HUB,07:00,19:00,N,Y
RF-SH-00025122,DRH-STF-0133,2026-02-26,planned,PAL-HOME,09:00,19:00,N,N
RF-SH-00025123,DRH-STF-0024,2026-02-24,planned,MH-ACCESS,08:00,20:00,N,N
RF-SH-00025124,DRH-STF-0112,2026-02-01,planned,IUCS-HUB,07:00,18:00,N,Y
RF-SH-00025125,DRH-STF-0071,2026-02-03,worked,PAL-HOME,08:00,19:00,N,N
RF-SH-00025126,DRH-STF-0074,2026-02-13,planned,MH-ACCESS,07:00,20:00,N,N
RF-SH-00025127,DRH-STF-0070,2026-02-14,planned,MH-ACCESS,09:00,19:00,Y,N
RF-SH-00025128,DRH-STF-0144,2026-02-12,planned,IUCS-HUB,07:00,19:00,N,Y
RF-SH-00025129,DRH-STF-0020,2026-02-22,worked,IUCS-CTR,09:00,19:00,N,Y
RF-SH-00025130,DRH-STF-0007,2026-02-19,worked,DENT-UC,09:00,16:00,Y,N
RF-SH-00025131,DRH-STF-0035,2026-02-09,planned,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00025132,DRH-STF-0092,2026-02-01,worked,IUCS-CTR,09:00,21:00,N,Y
RF-SH-00025133,DRH-STF-0069,2026-02-03,planned,MH-CRHT,08:00,18:00,N,N
RF-SH-00025134,DRH-STF-0053,2026-02-13,planned,IUCS-CTR,09:00,21:00,N,Y
RF-SH-00025135,DRH-STF-0044,2026-02-12,planned,PAL-HOME,08:00,19:00,N,N
RF-SH-00025136,DRH-STF-0040,2026-02-16,planned,IUCS-CTR,07:00,17:00,N,Y
RF-SH-00025137,DRH-STF-0013,2026-02-25,planned,MH-CRHT,08:00,19:00,N,N
RF-SH-00025138,DRH-STF-0081,2026-02-20,planned,PAL-HOME,07:00,16:00,N,N
RF-SH-00025139,DRH-STF-0018,2026-02-04,planned,PAL-HOME,08:00,18:00,N,N
RF-SH-00025140,DRH-STF-0071,2026-02-24,worked,PAL-HOME,09:00,20:00,N,N
RF-SH-00025141,DRH-STF-0121,2026-02-08,worked,DENT-UC,09:00,18:00,N,N
RF-SH-00025142,DRH-STF-0144,2026-02-09,planned,IUCS-HUB,09:00,21:00,N,Y
RF-SH-00025143,DRH-STF-0067,2026-02-24,planned,PAL-HOME,09:00,19:00,N,N
RF-SH-00025144,DRH-STF-0063,2026-02-13,planned,DENT-UC,08:00,20:00,N,N
RF-SH-00025145,DRH-STF-0005,2026-02-14,planned,IUCS-HUB,07:00,20:00,N,Y
RF-SH-00025146,DRH-STF-0019,2026-02-17,worked,MH-CRHT,07:00,20:00,N,N
RF-SH-00025147,DRH-STF-0125,2026-02-19,worked,DENT-UC,09:00,16:00,Y,N
RF-SH-00025148,DRH-STF-0131,2026-02-21,worked,MH-ACCESS,07:00,17:00,N,N
RF-SH-00025149,DRH-STF-0068,2026-02-16,worked,MH-ACCESS,07:00,18:00,N,N
RF-SH-00025150,DRH-STF-0071,2026-02-14,planned,PAL-HOME,07:00,21:00,Y,N
RF-SH-00025151,DRH-STF-0050,2026-02-22,worked,PAL-HOME,07:00,20:00,N,N
RF-SH-00025152,DRH-STF-0053,2026-02-14,worked,IUCS-CTR,09:00,20:00,N,Y
RF-SH-00025153,DRH-STF-0044,2026-02-13,worked,PAL-HOME,07:00,20:00,N,N
RF-SH-00025154,DRH-STF-0005,2026-02-03,worked,IUCS-HUB,09:00,18:00,N,Y
RF-SH-00025155,DRH-STF-0008,2026-02-03,worked,MH-CRHT,07:00,18:00,N,N
RF-SH-00025156,DRH-STF-0068,2026-02-22,worked,MH-ACCESS,08:00,20:00,N,N
RF-SH-00025157,DRH-STF-0103,2026-02-19,planned,MH-CRHT,08:00,18:00,N,N
RF-SH-00025158,DRH-STF-0095,2026-02-13,planned,PAL-HOME,07:00,21:00,N,N
RF-SH-00025159,DRH-STF-0055,2026-02-16,planned,PAL-HOME,08:00,21:00,N,N
RF-SH-00025160,DRH-STF-0026,2026-02-13,worked,PAL-HOME,07:00,18:00,N,N
RF-SH-00025161,DRH-STF-0088,2026-02-08,worked,IUCS-HUB,08:00,21:00,N,Y
RF-SH-00025162,DRH-STF-0136,2026-02-10,planned,MH-ACCESS,08:00,19:00,N,N
RF-SH-00025163,DRH-STF-0044,2026-02-13,worked,PAL-HOME,09:00,20:00,N,N
RF-SH-00025164,DRH-STF-0061,2026-02-23,planned,MH-CRHT,07:00,19:00,N,N
RF-SH-00025165,DRH-STF-0118,2026-02-02,worked,IUCS-CTR,07:00,21:00,N,Y
RF-SH-00025166,DRH-STF-0093,2026-02-10,planned,IUCS-CTR,07:00,19:00,N,Y
RF-SH-00025167,DRH-STF-0015,2026-02-10,worked,MH-ACCESS,08:00,19:00,N,N
RF-SH-00025168,DRH-STF-0119,2026-02-09,planned,IUCS-HUB,08:00,16:00,N,Y
RF-SH-00025169,DRH-STF-0127,2026-02-13,planned,PAL-HOME,08:00,19:00,N,N
RF-SH-00025170,DRH-STF-0108,2026-02-25,planned,MH-CRHT,07:00,17:00,N,N
RF-SH-00025171,DRH-STF-0132,2026-02-24,planned,MH-ACCESS,07:00,18:00,N,N
RF-SH-00025172,DRH-STF-0055,2026-02-26,worked,PAL-HOME,07:00,17:00,Y,N
RF-SH-00025173,DRH-STF-0042,2026-02-07,worked,DENT-UC,08:00,21:00,N,N
RF-SH-00025174,DRH-STF-0036,2026-02-19,planned,IUCS-HUB,07:00,19:00,N,Y
